"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"ai_search_86326_recurring_EUR","ai_search_86326_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86321_recurring_EUR","ai_search_86321_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86289_recurring_GBP","ai_search_86289_recurring_GBP","AI Search: 25000 keywords tracked, add. resources: 1000 keywords","On Off","Flat Fee","Recurring","426.00","1","Month","","Active","","AI Search: 25000 keywords tracked, add. resources: 1000 keywords","GBP","","","","","","","true",""
"ai_search_86328_recurring_EUR","ai_search_86328_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_78403_recurring_EUR","ai_search_78403_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86330_recurring_EUR","ai_search_86330_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86331_recurring_EUR","ai_search_86331_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_85893_recurring_EUR","content_writer_85893_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_86335_recurring_RON","ai_search_86335_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86339_recurring_EUR","ai_search_86339_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86341_recurring_RON","ai_search_86341_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86343_recurring_RON","ai_search_86343_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86345_recurring_EUR","ai_search_86345_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86348_recurring_EUR","ai_search_86348_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86352_recurring_EUR","ai_search_86352_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86354_recurring_EUR","ai_search_86354_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86355_recurring_EUR","ai_search_86355_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86361_recurring_EUR","ai_search_86361_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86363_recurring_RON","ai_search_86363_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86365_recurring_EUR","ai_search_86365_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86366_recurring_EUR","ai_search_86366_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86379_recurring_EUR","ai_search_86379_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86386_recurring_EUR","ai_search_86386_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86387_recurring_EUR","ai_search_86387_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86393_recurring_RON","ai_search_86393_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86394_recurring_EUR","ai_search_86394_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86397_recurring_EUR","ai_search_86397_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86370_recurring_EUR","ai_search_86370_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86400_recurring_EUR","ai_search_86400_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86406_recurring_EUR","ai_search_86406_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86409_recurring_EUR","ai_search_86409_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86410_recurring_EUR","ai_search_86410_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86413_recurring_RON","ai_search_86413_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86414_recurring_EUR","ai_search_86414_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86415_recurring_EUR","ai_search_86415_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86416_recurring_EUR","ai_search_86416_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86417_recurring_EUR","ai_search_86417_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86424_recurring_EUR","ai_search_86424_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86426_recurring_EUR","ai_search_86426_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86430_recurring_EUR","ai_search_86430_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86432_recurring_EUR","ai_search_86432_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86435_recurring_EUR","ai_search_86435_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86436_recurring_EUR","ai_search_86436_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_82647_recurring_RON","content_writer_82647_recurring_RON","10 articles","On Off","Flat Fee","Recurring","249.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"ai_search_86434_recurring_RON","ai_search_86434_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86437_recurring_EUR","ai_search_86437_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86440_recurring_EUR","ai_search_86440_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86458_recurring_EUR","ai_search_86458_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86459_recurring_EUR","ai_search_86459_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86454_recurring_EUR","ai_search_86454_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86461_recurring_RON","ai_search_86461_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86463_recurring_RON","ai_search_86463_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86464_recurring_RON","ai_search_86464_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86466_recurring_EUR","ai_search_86466_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86480_recurring_EUR","ai_search_86480_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86482_recurring_RON","ai_search_86482_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86490_recurring_RON","ai_search_86490_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86493_recurring_EUR","ai_search_86493_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86495_recurring_EUR","ai_search_86495_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86481_recurring_EUR","ai_search_86481_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86470_recurring_EUR","ai_search_86470_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86499_recurring_EUR","ai_search_86499_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
